tags,ipa,word,tags_
Ulster Irish,/ˈɟal̪ˠhə/,geallfaidh,
Munster Irish,/ˈɟal̪ˠəmʲ/,geallaim,
Connacht Irish,/ˈɟɑːl̪ˠəmʲ/,geallaim,
Connacht Irish,/ˈɟaːl̪ˠəmʲ/,geallaim,
Ulster Irish,/ˈɟal̪ˠəmˠ/,geallaim,
Connacht Irish; Munster Irish,/ˈɟeːɾʲə/,géire,
Ulster Irish,/ˈɟeːɾʲə/,géire,
Ulster Irish,[ˈɟei̯ɾʲə],géire,
Ulster Irish,/ˈɟeːl̠ʲhə/,géillfidh,
Ulster Irish,[ˈɟei̯l̠ʲhə],géillfidh,
Connacht Irish; Munster Irish,/ˈɡlˠoːɾʲə/,glóire,
Ulster Irish,/ˈɡlˠɔːɾʲə/,glóire,
Ulster Irish,[ˈl̠ʲei̯hə],léifidh,
,/ˈbˠɾˠuːtʲə/,brúite,
Connacht Irish,/ˈbˠɾˠɪfʲəmʲ/,bruithim,
,/ˈɡɛlʲəmʲ/,goilim,
Connacht Irish,/ɡɾˠuː/,gnóthaigh,
Ulster Irish,/ɡɾˠõːj/,gnóthaigh,
Munster Irish,/(ɪ)ˈmʲiːmʲ/,imím,
Connacht Irish,/ˈimʲiːmʲ/,imím,
Munster Irish,/ɪˈmʲoːɟ/,imeoidh,
Connacht Irish; Connacht Irish,/ˈimʲoː/,imeoidh,
Connacht Irish; Connacht Irish,/ˈimʲoə/,imeoidh,
Connacht Irish; Connacht Irish; Munster Irish,/ˈbˠl̪ˠɑːhən̪ˠə/,bláthanna,
Connacht Irish; Connacht Irish,/ˈbˠl̪ˠɑːn̪ˠiː/,bláthanna,
Ulster Irish,/ˈbˠl̪ˠæhən̪ˠə/,bláthanna,
Connacht Irish,/ˈtʲɾʲiː fʲiːdʲ/,trí fichid,
Connacht Irish; Munster Irish,/ˈakəd̪ˠəvˠ/,acadamh,
Connacht Irish,/ˈakəd̪ˠuː/,acadamh,
Ulster Irish,/ˈakəd̪ˠu/,acadamh,
Ulster Irish,/ˈaxmˠəɾʲ/,achmair,
,/ˈmʲil̠ʲuːnˠ/,milliún,
,/ˈkoːɾˠiəl̪ˠt̪ˠəsˠ/,comhrialtas,
Connacht Irish,/ˈkuːɾˠiəl̪ˠt̪ˠəsˠ/,comhrialtas,
Connacht Irish,/ˈd̪ˠɾˠamˠən̪ˠiː/,dramanna,Connacht Irish
Connacht Irish,/ˈkɔɡiəxiː/,cogaíocha,Connacht Irish
Connacht Irish,/ˈkɔɡeːxiː/,cogaíocha,Connacht Irish
,/ˈn̪ˠuːiəxt̪ˠ/,nuaíocht,Connacht Irish
Munster Irish,/pˠɑːɾˠˈtʲiː/,páirtí,
Connacht Irish,/ˈpˠɑːɾˠtʲiː/,páirtí,
Ulster Irish,/ˈpˠæːɾˠtʲi/,páirtí,
Connacht Irish,/ˈmʲiːɑːl̪ˠ/,Mícheál,
Munster Irish,/mʲiːˈhɑːl̪ˠ/,Mícheál,
Connacht Irish,/ˈpˠɑːɾˠtʲiːnˠ ˌl̪ˠɔxt̪ˠ ˈəibʲɾʲə/,Páirtí an Lucht Oibre,
Connacht Irish,/ˈiːn̪ˠt̪ˠuː/,aontú,
Munster Irish,/kiːˈnʲiːmʲ/,cuimhním,
Connacht Irish,/ˈkimʲnʲiːmʲ/,cuimhním,
Connacht Irish,/ˈkivʲnʲiːmʲ/,cuimhním,
Connacht Irish,/ˈkiːvʲnʲiːmʲ/,cuimhním,
Connacht Irish,/ˈkimʲnʲuː/,cuimhniú,
Connacht Irish,/ˈkivʲnʲuː/,cuimhniú,
Connacht Irish,/ˈkiːnʲuː/,cuimhniú,
Connacht Irish; Munster Irish,/ˈeːʃtʲəmʲ/,éistim,
Ulster Irish,/ˈeːʃtʲəmˠ/,éistim,
Connacht Irish,/ˈsˠɑːɾˠiəxt̪ˠ/,sáraíocht,
Connacht Irish,/ˈkuːn̪ˠt̪ˠɾˠɑːl̠ʲtʲə/,contráilte,
Connacht Irish,/ˈɡɾˠiːuːlʲ/,gnaíúil,
Ulster Irish,/ˈɡɾˠĩːwəlʲ/,gnaíúil,
Connacht Irish,/ˈmʲiːˌwuːn̠ʲtʲə/,mímhúinte,
,/ˈmˠuːn̠ʲtʲə/,múinte,
,/sə ˈɡiː ɡə/,sa gcaoi go,Connacht Irish
Ulster Irish,/ˈaːvʲɛʃ/,aibhéis,
Ulster Irish,/ˈaːvʲɛʃ/,áibhéis,Ulster Irish
Munster Irish,/ɑːˈfʲeːʃ/,áiféis,
Connacht Irish,/ˈɑːfʲeːʃ/,áiféis,
Ulster Irish,/ˈɑːfʲeʃ/,áiféis,
Connacht Irish,/ˈɑt̪ˠsˠə/,'adsa,Connacht Irish
Ulster Irish,/ˈbˠlˠaːhə/,blátha,
Ulster Irish,/ˈbˠl̪ˠaːhə/,blátha,
Connacht Irish; Munster Irish,/ˈkɑːsˠkə/,Cásca,
Ulster Irish,/ˈkaːsˠkə/,Cásca,
,/ˈklˠamˠpˠəɾˠ/,clampar,
,/ˈfˠuəd̪ˠəɾˠ/,fuadar,
Munster Irish,/ˈmˠɑɾʲɪɟ/,mairg,
Connacht Irish,/ˈmˠaɾʲɪɟ/,mairg,
Ulster Irish,/ˈmˠæɾʲɪɟ/,mairg,
Connacht Irish,/ˈʃʊpˠəd̪ˠoːɾʲəxt̪ˠ/,siopadóireacht,
Connacht Irish; Munster Irish,/ˈbˠuːt̪ˠəɾˠəx/,bútarach,
Ulster Irish,/ˈbˠuːt̪ˠəɾˠa(x)/,bútarach,
Munster Irish,/bˠeːx/,baoch,Munster Irish
Munster Irish,[bˠëːə̯x],baoch,Munster Irish
Connacht Irish,/ˈbʲaːɾˠəmʲ/,bearraim,
Ulster Irish,/ˈbʲaːɾˠhə/,bearrfaidh,
Munster Irish,/ˈkɑlʲəmʲ/,caillim,
Connacht Irish,/ˈkal̠ʲəmʲ/,caillim,
Ulster Irish,/ˈkæl̠ʲəmˠ/,caillim,
Ulster Irish,/ˈkæl̠ʲhə/,caillfidh,
Munster Irish,/ˈkɑlʲə/,cailleadh,
Connacht Irish,/ˈkal̠ʲə/,cailleadh,
Connacht Irish; Connacht Irish,[ˈkaːl̠ʲə],cailleadh,
Connacht Irish,/ˈkal̠ʲuː/,cailleadh,
Ulster Irish,/ˈkæl̠ʲu/,cailleadh,
Ulster Irish,/ˈka(ː)l̠ʲu/,cailleadh,
Munster Irish,/ˈkɑlʲəx/,cailleadh,
Connacht Irish,/ˈkal̠ʲətʲ/,cailleadh,
Connacht Irish,[ˈkaːl̠ʲətʲ],cailleadh,
Connacht Irish,/ˈkal̠ʲəx/,cailleadh,
Connacht Irish,[ˈkaːl̠ʲəx],cailleadh,
Ulster Irish,/ˈkæl̠ʲətʲ/,cailleadh,
Ulster Irish,/ˈka(ː)l̠ʲətʲ/,cailleadh,
Munster Irish,/d̪ˠuːˈʃiːmʲ/,dúisím,
Connacht Irish,/ˈd̪ˠuːʃiːmʲ/,dúisím,
Ulster Irish,/ˈd̪ˠuːʃimˠ/,dúisím,
Munster Irish,/ˈɟaɾˠəmʲ/,gearraim,
Connacht Irish,/ˈɟaːɾˠəmʲ/,gearraim,
Ulster Irish,/ˈɟaɾˠəmˠ/,gearraim,
Munster Irish,/ˈɟaːɾˠhɪɟ/,gearrfaidh,
Connacht Irish,/ˈɟaːɾˠhə/,gearrfaidh,
Connacht Irish,/ˈɟɑːɾˠhə/,gearrfaidh,
Connacht Irish,/ˈɟɑːɾˠhiː/,gearrfaidh,
Ulster Irish,/ˈɟaːɾˠhə/,gearrfaidh,
Connacht Irish,/mˠuː/,mothaigh,
Ulster Irish,/ˈmˠoihi/,mothaigh,
Ulster Irish,/ˈmˠaihi/,mothaigh,
Connacht Irish,/ˈmˠuː.iːmʲ/,mothaím,
Ulster Irish,/ˈmˠaihimˠ/,mothaím,
Connacht Irish,/ˈmuː.iːn̪ˠ/,mothaíonn,
Connacht Irish,/muː/,mothú,
Ulster Irish,/ˈmˠohu/,mothú,
Connacht Irish; Munster Irish,/ˈpˠoːkə/,pógfaidh,
Ulster Irish,/ˈpˠɔːkə/,pógfaidh,
Connacht Irish; Munster Irish,/ˈpˠoːkə/,pógtha,
Ulster Irish,/ˈpˠɔːkə/,pógtha,
Connacht Irish; Munster Irish,/ˈsˠkuəbˠə/,scuabadh,
Connacht Irish,/ˈsˠkuəbˠuː/,scuabadh,
Ulster Irish,/ˈsˠkuəbˠu/,scuabadh,
Connacht Irish,/ˈsˠt̪ˠoːkɑːlʲ/,stócáil,
,/sˠiːmʲ/,suím,
Munster Irish,/ˈt̪ˠaɾʲɪɟiːmʲ/,tarraingím,
Connacht Irish,/hɾˠeːʃ/,thar éis,Connacht Irish
Connacht Irish,/heːʃ/,thar éis,Connacht Irish
,/ˌbʲanˠ ˈɾˠiəl̪ˠt̪ˠə/,bean rialta,
Connacht Irish,/ˈbʲɛn̠ʲʃə/,binse,
Connacht Irish,/ˈbʲiːnʲʃə/,binse,
Munster Irish,/kaumˠˈpˠoːɾˠd̪ˠ/,compord,
Connacht Irish,/ˈkuːmˠpˠoːɾˠtʲ/,compord,
Connacht Irish,/ˈkuːmˠpˠoːɾˠtʲ/,compóirt,Connacht Irish
Connacht Irish,/d̪ˠɾˠeːdʲ/,droichid,
Connacht Irish,/ˈfˠɑsˠkə/,foscadh,
Connacht Irish,/ˈfˠasˠkə/,foscadh,
Ulster Irish,/ˈfˠasˠku/,foscadh,
Connacht Irish,/ˈfˠɑsˠkə/,fascadh,Connacht Irish; Ulster Irish
Connacht Irish,/ˈfˠasˠkə/,fascadh,Connacht Irish; Ulster Irish
Ulster Irish,/ˈfˠasˠku/,fascadh,Connacht Irish; Ulster Irish
Connacht Irish,/ˈəibʲɾʲiː/,oibrí,
Ulster Irish,/ˈɨ̞bʲɾʲiː/,oibrí,
Connacht Irish,/sˠka/,scaitheamh,
Connacht Irish,/sˠɾˠɑːn̪ˠ/,sruthán,
Ulster Irish,/ˈsˠɾˠʊhanˠ/,sruthán,
Ulster Irish,[ˈʂ(ɽ)ʊhanˠ],sruthán,
Connacht Irish,/ˈt̪ˠʌmˠəxiː/,tomacha,Connacht Irish; Ulster Irish
Connacht Irish,/ˈt̪ˠʊmˠəxiː/,tomacha,Connacht Irish; Ulster Irish
Ulster Irish,/ˈt̪ˠʌmˠhaxə/,tomacha,Connacht Irish; Ulster Irish
Munster Irish,/axəˈnʲiː/,achainí,
Connacht Irish,/ˈaxənʲiː/,achainí,
Ulster Irish,/ˈaxɪɲə/,achainí,
Connacht Irish,/ˈænʲə/,aithnigh,Connacht Irish
Connacht Irish,/ˈænʲəxt̪ˠɑːlʲ/,aithneachtáil,Connacht Irish
Munster Irish,/ˈbˠɾˠɑhəmʲ/,braithim,
Ulster Irish,/ˈbˠɾˠaihəmˠ/,braithim,
Connacht Irish,/ˈkɔɡəɾˠn̪ˠiːlʲ/,cogarnaíl,Connacht Irish
Ulster Irish,/ˈamʲlʲu/,aimliú,
,/ˈamˠsˠkiː/,amscaí,
Connacht Irish; Munster Irish,/ɡɑːɾˠ/,garr,
Ulster Irish,/ɡaːɾˠ/,garr,
Connacht Irish; Munster Irish,/ˈfʲeːd̪ˠəmʲ/,féadaim,
Ulster Irish,/ˈfʲeːd̪ˠəmˠ/,féadaim,
Ulster Irish,[ˈfʲɛə̯d̪ˠəmˠ],féadaim,
Munster Irish,/ˈfʲiːa̯d̪ˠən̪ˠ/,féadann,
Connacht Irish; Ulster Irish,/ˈfʲeːd̪ˠən̪ˠ/,féadann,
Connacht Irish,/ˈfʲeːd̪ˠəxt̪ˠɑːlʲ/,féadachtáil,
Connacht Irish,/ˈfʲiəɾˠə/,fiafraigh,
Connacht Irish,/ˈfʲiəɾˠhə/,fiafraigh,
Ulster Irish,/ˈfʲiəfˠɾˠiː/,fiafraigh,
Connacht Irish,/ˈfʲiəɾˠiː/,fiafraí,
Munster Irish,/ˈfʲlʲɯxəmʲ/,fliuchaim,
Connacht Irish,/ˈfʲlʲɔxəmʲ/,fliuchaim,
Connacht Irish,/ˈfʲlʲɞxəmʲ/,fliuchaim,
Ulster Irish,/ˈfʲlʲɨ̞xəmˠ/,fliuchaim,
Ulster Irish,/ˈfʲlʲʌxəmˠ/,fliuchaim,
Ulster Irish,/ˈfʲlʲʊxəmˠ/,fliuchaim,
Ulster Irish,/ˈfʲlʲɔxəmˠ/,fliuchaim,
Connacht Irish,/ˈɡɾˠuːxt̪ˠɑːlʲ/,gnóthachtáil,Connacht Irish
Ulster Irish,/ˈɡɾˠõːjəmˠ/,gnóthaím,
Ulster Irish,/ɡɾˠõw/,gnóthú,
Munster Irish,/lʲaˈn̪ˠuːnʲtʲ/,leanúint,
Connacht Irish,/ˈl̠ʲanˠuːn̠ʲtʲ/,leanúint,
Ulster Irish,/ˈl̠ʲanˠun̠ʲtʲ/,leanúint,
,/ˈl̠ʲanˠəxt̪ˠ/,leanacht,Connacht Irish
Connacht Irish,[ˈl̠ʲæːnˠəxt̪ˠ],leanacht,Connacht Irish
Connacht Irish,/ˈsˠaul̪ˠuː/,samhlú,
,/sˠkaɾˠtʲ/,scairt,
Connacht Irish; Munster Irish,/ˈsˠkaɾˠtʲə/,scairteadh,
Connacht Irish,/ˈsˠkaɾˠtʲuː/,scairteadh,
Ulster Irish,/ˈsˠkaɾˠtʲu/,scairteadh,
Connacht Irish,/ˈʃuːlˠoːdʲ/,siúlóid,
Munster Irish,/t̪ˠɑnʲˈhiːmʲ/,taitním,
Ulster Irish,/ˈt̪ˠætʲnʲiːmˠ/,taitním,
Connacht Irish,/ˈt̪ˠan̠ʲə/,taitnigh,Connacht Irish
Connacht Irish,[ˈt̪ˠæːn̠ʲə],taitnigh,Connacht Irish
Connacht Irish,/ˈt̪ˠæn̠ʲəxt̪ˠɑːlʲ/,taitneachtáil,Connacht Irish
Connacht Irish; Connacht Irish,/kon̪ˠəˈmaɾˠə/,Conamara,
Connacht Irish,/konˠəˈmaɾˠə/,Conamara,
Connacht Irish; Connacht Irish,/ˌkun̪ˠəˈmaɾˠə/,Conamara,
Connacht Irish,[ˌkun̪ˠəˈmaːɾˠə],Conamara,
Munster Irish,/fˠuəɡ/,fuadh,
Connacht Irish,/fˠuəvˠ/,fuadh,
Connacht Irish,/fˠuəw/,fuadh,
Ulster Irish,/fˠuəw/,fuadh,
Munster Irish,/fˠuəx/,fuadh,
Connacht Irish,/fˠuətʲ/,fuadh,
Connacht Irish,/fˠuəx/,fuadh,
Ulster Irish,/fˠuətʲ/,fuadh,
Connacht Irish,/ˈkan̪ˠd̪ˠɑːl̪ˠə/,candála,
Munster Irish,/ˈɑːvˠəl̪ˠ/,ábhal,
Connacht Irish,/ˈɑːwəlˠ/,ábhal,
Connacht Irish,/ˈɑːwəl̪ˠ/,ábhal,
Ulster Irish,/ˈaːwəlˠ/,ábhal,
Ulster Irish,/ˈaːwəl̪ˠ/,ábhal,
Connacht Irish,/ˈcɪʃtʲən̪ˠiː/,cisteanaí,
Munster Irish,/əiˈn̪ˠoː/,adhnua,
Connacht Irish,/ˈt̪ˠasˠt̪ˠɑːlʲ/,teastáil,
Connacht Irish,/ˈt̪ˠasˠt̪ˠə/,tastaigh,Connacht Irish
Connacht Irish,/ˈt̪ˠasˠt̪ˠɑːlʲ/,tastáil,Connacht Irish
,/clʲiː/,clí,Connacht Irish
Connacht Irish,/kəuɾˠ/,corr-,
,/ˌl̠ʲɪɟ də ˈʃciː/,lig do scíth,
Connacht Irish,/ˈn̪ˠuːiː/,ngnóthaí,
Ulster Irish,/ˈl̠ʲeːçə/,léithe,
Ulster Irish,[ˈl̠ʲeiçə],léithe,
Ulster Irish,/ˈlʲeːçə/,léithe,
Ulster Irish,[ˈlʲeiçə],léithe,
Ulster Irish,/ˈlʲeːhə/,léithe,
Ulster Irish,[ˈlʲeihə],léithe,
,[ˈkəi̯lˠə],Cadhla,
,/ˈbˠuːʃtʲeːɾˠə/,búistéara,Connacht Irish
Connacht Irish,/ˈcɛɾˠn̠ʲiːnʲ/,ceirnín,
,/ˈd̪ˠʊsˠt̪ˠə/,dusta,
,/ˈd̪ˠɪsˠt̪ˠə/,dusta,
Ulster Irish,/ˈiəsˠkəɾʲi/,iascairí,
Connacht Irish,/ˈbˠaliː/,bailithe,
Connacht Irish,/ˈhɞɡət̪ˠsˠə/,chugatsa,
Munster Irish,/ˈɑinʲtʲə/,aibhnte,Munster Irish
Ulster Irish,/ˈɛvʲlʲaɡ/,aibhleog,
Connacht Irish; Munster Irish,/fˠoːl̠ʲ/,fóill,
Ulster Irish,/fˠɔːl̠ʲ/,fóill,
,/aɾʲˈvʲaɾˠt̪ˠiː/,airbheartaigh,
Ulster Irish,/ˈæɾʲia(x)/,airíoch,
Munster Irish,/ˈɑl̪ˠpˠə/,alpadh,
Munster Irish,/ɑl̪ˠˈpˠɑːn̪ˠ/,alpán,
Connacht Irish,/ˈalˠpˠɑːnˠ/,alpán,
Connacht Irish,/ˈal̪ˠpˠɑːn̪ˠ/,alpán,
Ulster Irish,/ˈalˠpˠanˠ/,alpán,
Ulster Irish,/ˈal̪ˠpˠan̪ˠ/,alpán,
Ulster Irish,/ˈaiçəɾˠə/,aichearra,
,/ˈaçəɾˠ/,aichear,
Ulster Irish,/ˈadʲvʲælʲ/,aidmheáil,
Ulster Irish,/ˈadʲvʲæl̠ʲtʲ/,aidmheáil,
Ulster Irish,/ˈædʲi/,aidmhigh,Ulster Irish
Ulster Irish,/ˈbˠaːwənˠ/,bábhún,
Ulster Irish,/ˈbˠaːwən̪ˠ/,bábhún,
Connacht Irish; Munster Irish,/ˈkɑsˠəmʲ/,casaim,
,/ˈbʲɾʲɪʃɪdʲ/,brisid,Munster Irish
Ulster Irish,/ˈæɟən̪ˠt̪ˠa(x)/,aigeantach,
Ulster Irish,/ˈmʲiːfˠəɾˠ/,míofar,
Munster Irish,/ˈɑmʲəlʲəhɪ/,aimlithe,
Ulster Irish,/ˈamʲlʲiː/,aimlithe,
Munster Irish,/amʲəˈlʲiː(ə)xt̪ˠ/,aimlíocht,
Munster Irish,/ˈxuːhʲəʃə/,chuicise,
Connacht Irish,/ˈhɛcɪʃə/,chuicise,
Connacht Irish,/ˈɛcɪʃə/,chuicise,
Munster Irish,/ˈxuːxəsˠən̪ˠ/,chucusan,
Munster Irish,/ˈxuːhəsˠən̪ˠ/,chucusan,
Connacht Irish,/ˈhɞkəpˠsˠən/,chucusan,
Connacht Irish,/ˈakəpˠsˠənˠ/,chucusan,
,/jiːmˠ/,dhíom,
Connacht Irish,/jiːmˠ/,dhíom,
Connacht Irish,/(ɣ)iːmˠ/,dhíom,
Connacht Irish,/ˈjiːmˠsˠə/,dhíomsa,
Connacht Irish; Munster Irish,/ˈoːɡə/,óga,
Ulster Irish,/ˈɔːɡə/,óga,
,/jiːt̪ˠ/,dhíot,
Connacht Irish,/jiːt̪ˠ/,dhíot,
Connacht Irish,/(ɣ)iːt̪ˠ/,dhíot,
,/ˈjiːt̪ˠsˠə/,dhíotsa,
Ulster Irish,/ˈavʲɾʲəi/,aimhréidh,
Ulster Irish,/ˈãvʲɾʲəi/,aimhréidh,
Ulster Irish,/ˈavʲɾʲəitʲa(x)/,aimhréiteach,
Ulster Irish,/ˈãvʲɾʲəitʲa(x)/,aimhréiteach,
Connacht Irish; Munster Irish,/ɣoː/,dhó,
Ulster Irish,/(ɣ)ɔː/,dhó,
,/ˈjɛʃənˠ/,dhesean,
,/ˈɣoːsˠənˠ/,dhósan,
,/jiːn̠ʲ/,dhínn,
Connacht Irish,/jiːn̠ʲ/,dhínn,
Connacht Irish,/(ɣ)iːn̠ʲ/,dhínn,
Connacht Irish,/ɣɪn̠ʲ/,dhínn,
,/ˈjiːn̠ʲə/,dhínne,
,/jiːvʲ/,dhíbh,
Connacht Irish,/jiːbʲ/,dhíbh,
Connacht Irish,/(ɣ)iːbʲ/,dhíbh,
,/ˈjiːvʲʃə/,dhíbhse,
Connacht Irish,/jiːbˠ/,dhíobh,
Connacht Irish,/(ɣ)iːbˠ/,dhíobh,
Connacht Irish,/ˈjiːpˠsˠən/,dhíobhsan,
Connacht Irish,/ɣoːbˠ/,dhóibh,
Connacht Irish,/(ɣ)oːbʲ/,dhóibh,
Connacht Irish,/oːbˠ/,dhóibh,
Connacht Irish,/ˈɣoːpˠsˠən/,dhóibhsean,
Connacht Irish,/ˈɣɔmˠsˠə/,dhomsa,
Connacht Irish,/ˈɣʊmˠsˠə/,dhomsa,
Munster Irish,/ˈɣɞtʲʃə/,dhuitse,
Connacht Irish; Ulster Irish,/ˈɣɪtʲʃə/,dhuitse,
,/ˈʃiːnʲidʲ/,sínid,Munster Irish
Connacht Irish,/ɣuːn̠ʲ/,dhúinn,
Connacht Irish,/uːn̠ʲ/,dhúinn,
Connacht Irish,/(ɣ)ɪn̠ʲ/,dhúinn,
,/ˈɣuːn̠ʲə/,dhúinne,
Connacht Irish,/jiːbʲ/,dhaoibh,
Connacht Irish,/(ɣ)iːbʲ/,dhaoibh,
Connacht Irish,/ˈjiːpʲʃə/,dhaoibhse,
,/clʲeːvʲ/,cléibh,
,[clʲɛi̯vʲ],cléibh,
Munster Irish,/ˈɑinʲlʲɪɟ/,ainligh,
Munster Irish,/ɑl̪ˠˈhuː/,altú,
Connacht Irish,/ˈal̪ˠt̪ˠuː/,altú,
Connacht Irish; Connacht Irish,[ˈaːl̪ˠt̪ˠuː],altú,
Connacht Irish,/ˈal̪ˠt̪ˠoː/,altú,
Ulster Irish,/ˈal̪ˠt̪ˠu(ː)/,altú,
Munster Irish,/fʲeːˈnʲiːnʲ/,féinín,
Connacht Irish,/ˈfʲeːnʲiːnʲ/,féinín,
Ulster Irish,/ˈfʲeːnʲinʲ/,féinín,
Munster Irish,/ˈkɔhɪɟ/,cothaigh,
Connacht Irish,/ˈkɔhə/,cothaigh,
Connacht Irish,/ˈkɔhiː/,cothaigh,
Ulster Irish,/ˈkɔhi/,cothaigh,
,/ˈanʲʃəwiː/,ainseabhaí,
Munster Irish,/ˈxuːhʲə/,chúichi,Munster Irish
Munster Irish,/ˈxuːxə/,chúcha,Munster Irish
Munster Irish,/ˈxuːhə/,chúcha,Munster Irish
,/ˈcɾʲɛtʲəd̪ˠ/,creidfead,
,/ˈd̪ˠuːnˠhəd̪ˠ/,dúnfad,
Connacht Irish,/ˈan̪ˠoːl̪ˠiː/,aineolaí,
Connacht Irish; Connacht Irish,[ˈaːn̪ˠoːl̪ˠiː],aineolaí,
Ulster Irish,/ˈanˠɔːliː/,aineolaí,
Munster Irish,/ɑːɾˠˈnʲeːʃ/,airnéis,
Connacht Irish,/ˈɑːɾˠn̠ʲeːʃ/,airnéis,
,/ˈʌɾˠn̠ʲæʃ/,airnéis,
Ulster Irish,/ˈkaɾˠt̪ˠanˠ/,ceartán,
,/ˈaʃˌxɪrʲ/,aischuir,
Connacht Irish; Munster Irish,/sˠt̪ˠoːl̪ˠ/,stól,
Connacht Irish; Munster Irish,/sˠt̪ˠoːlˠ/,stól,
Ulster Irish,/sˠt̪ˠɔːlˠ/,stól,
Ulster Irish,/sˠt̪ˠɔːl̪ˠ/,stól,
Connacht Irish,/ˈæn̠ʲəɾˠ/,ainnear,
Ulster Irish,/ˈasˠəl̪ˠɾˠia(x)t̪ˠ/,asarlaíocht,
Ulster Irish,/ˈaɾˠəkiʃ/,araicis,
Connacht Irish,/ˈɟɾʲeːsˠiː/,gréasaí,
Connacht Irish,/ˈaːɾˠn̠ʲaːnˠ/,airneán,
Ulster Irish,/ˈaːɾˠn̠ʲalˠ/,airneán,
Ulster Irish,/ˈaːɾˠn̠ʲəlˠ/,airneán,
Munster Irish,/mʲuːˈn̪ˠuːlʲ/,meonúil,
,/ˈmʲiːɾʲə/,míre,
,/ˈmʲiːɾʲən̪ˠə/,míreanna,
Connacht Irish; Munster Irish,/ˈbˠuənʲə/,buaine,
Ulster Irish,/ˈbˠiːnʲə/,buaine,
Ulster Irish,/ˈbˠɯːnʲə/,buaine,
,/ʃoːd̪/,seod,
,/ʃɔd̪/,seod,Connacht Irish
,/ˈaɾʲɪɟ/,airg,
Ulster Irish,/ˈætʲənˠa(x)/,aiteannach,
Munster Irish,/bʲəˈnˠaxtˠiː/,beannachtaí,
,/ˈaʃtʲɾʲəhoːɾʲ/,aistritheoir,
Munster Irish,/caˈn̪ˠiː/,ceannaí,
,/ˈl̪ˠɪɲ(ɟ)əsˠ/,loingeas,
Munster Irish,/ˈmˠeːɾˠɡə/,maorga,
Connacht Irish; Ulster Irish,/ˈmˠiːɾˠɡə/,maorga,
Munster Irish,/ˈeːnʲə/,aoinne,
Munster Irish,/ˈɪɾʲəmʲ/,uirrim,Munster Irish
Munster Irish,/bˠɔxtʲ/,boicht,
Munster Irish,/bˠɞxtʲ/,boicht,
Ulster Irish,/bˠɔxtʲ/,boicht,
Munster Irish,/ˈmʲeːd̪ˠɪɟ/,méadaigh,
Munster Irish,[ˈmʲeːa̯d̪ˠɪɟ],méadaigh,
,/ˈɟit̪ˠə/,giota,
,/ˈɟɨt̪ˠə/,giota,
,/ˈɟut̪ˠə/,giota,
Munster Irish,/kɑpˠˈt̪ˠeːn̪ˠ/,captaen,
Munster Irish,/bʲəˈlʲoːɡəx/,bileogach,
Connacht Irish,/ˈbʲɪlʲoːɡəx/,bileogach,
Ulster Irish,/ˈbʲɪlʲaɡa(h)/,bileogach,
Connacht Irish; Munster Irish,/ˈbˠɑːtʲə/,báite,
Ulster Irish,/ˈbˠæːtʲə/,báite,
,/kuəɾˠdʲ/,cuaird,Munster Irish
,/ˈt̪ˠɪtʲəmʲ/,tuitim,
,/ˈal̪ˠt̪ˠɑːn̪ˠ/,altán,
Munster Irish,/ɪˈmʲiːx/,imíodh,
Munster Irish,/ˈɔkəɾˠəx/,ocrach,
Ulster Irish,/ˈɔkɾˠa(x)/,ocrach,
Ulster Irish,/ˈpˠɔːsˠə/,pósfaidh,
,/bʲɑːɾˠ/,b'fhearr,
Munster Irish,/cɛlʲtʲ/,ceilt,
Connacht Irish; Ulster Irish,/cɛl̠ʲtʲ/,ceilt,
Ulster Irish,/ˈcɛlʲhə/,ceilfidh,
Connacht Irish; Munster Irish,/ˈcelʲəmʲ/,ceilim,
Ulster Irish,/ˈcelʲəmˠ/,ceilim,
Ulster Irish,/ˈsˠn̪ˠĩːmʲhə/,snaidhmthe,
Ulster Irish,[ˈsˠn̪ˠɪ̃ːmʲhə],snaidhmthe,
Ulster Irish,/ˈsˠn̪ˠĩːmʲhə/,snaidhmfidh,
Ulster Irish,[ˈsˠn̪ˠɪ̃ːmʲhə],snaidhmfidh,
Munster Irish,/ˈʃoːl̪ˠəmʲ/,seolaim,
Connacht Irish,/ˈʃoːlˠəmʲ/,seolaim,
Connacht Irish,/ˈʃoːl̪ˠəmʲ/,seolaim,
Ulster Irish,/ˈʃɔːlˠəmˠ/,seolaim,
Ulster Irish,/ˈʃɔːl̪ˠəmˠ/,seolaim,
Connacht Irish,/ˈkuːɲɪ/,cúinge,
Ulster Irish,/ˈkũːɟɪ/,cúinge,
,/ˈdʲeːɾʲcə/,déirce,
,[ˈdʲeːɾʲcɪ],déirce,
Ulster Irish,[ˈdʲei̯ɾʲcə],déirce,
,/dʲeːɾʲc/,déirc,
Connacht Irish,/ˈfˠɔɾˠt̪əxt̪ˠ/,fortacht,
Ulster Irish,/ˈfˠɔɾˠt̪a(x)t̪ˠ/,fortacht,
Munster Irish,/mʲɪˈsˠuːɾˠ/,miosúr,
Connacht Irish,/ˈmʲɪsˠuːɾˠ/,miosúr,
Ulster Irish,/ˈmʲɪsˠuɾˠ/,miosúr,
Munster Irish,/mʲɪˈsˠuːɾʲ/,miosúir,
